split,row_id,template,source_prompt,source_target,system_message,user_message,assistant_message,meta_json
train,10,ground_taxi_to_gate,"[Instruction]: You are ATC Ground Control. Provide taxi to gate instructions. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], taxi to Gate <GATE> [GATE] via <TXWY> [ROUTE]. [Scenario]: <F#> FFT7712, <TXWY> Kilo, Hotel, <GATE> B2 [Pilot]: Greensboro Ground, <F#> FFT7712, clear of active, request taxi to Gate <GATE> B2.","[ATC]: FFT7712, taxi to Gate B2 via Kilo, Hotel.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Ground, FFT7712, clear of active, request taxi to Gate B2.
Structured context:
- callsign: FFT7712
- runway: 23L
- taxi_route: Kilo, Hotel
- gate: B2
- wind_dir_deg: 320
- wind_spd_kt: 10
- distance_mi: 15
- distance_nm: 20.1
- pilot_alt_ft: 10000
- assigned_alt_ft: 4000
- hold_short_runway: 05L
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: FFT7712, taxi to Gate B2 via Kilo, Hotel.
SLOT_GROUNDING: callsign=FFT7712; runway=23L; taxiway=KILO,HOTEL; heading=NA; altitude_ft=4000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=05L; cross_runway=NA","{""callsign"": ""FFT7712"", ""pilot_alt"": 10000, ""assign_alt"": 4000, ""dist_nm"": 20.1, ""dist_mi"": 15, ""rwy"": ""23L"", ""hs_rwy"": ""05L"", ""wind_dir"": 320, ""wind_spd"": 10, ""gate"": ""B2"", ""route"": ""Kilo, Hotel""}"
train,11,tower_cleared_to_land,"[Instruction]: You are ATC Tower Control. Issue a landing clearance with wind. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], wind <WIND> [DIR] at [SPD], Runway <RWY> [RUNWAY] cleared to land. [Scenario]: <F#> ASA283, <WIND> 320 at 7, <RWY> 14, <DIST> 15mi [Pilot]: Greensboro Tower, <F#> ASA283, <DIST> 15 miles out.","[ATC]: ASA283, wind 320 at 7, Runway 14 cleared to land.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Tower, ASA283, 15 miles out.
Structured context:
- callsign: ASA283
- runway: 14
- taxi_route: Golf, Delta
- gate: D2
- wind_dir_deg: 320
- wind_spd_kt: 7
- distance_mi: 15
- distance_nm: 23.9
- pilot_alt_ft: 9000
- assigned_alt_ft: 6000
- hold_short_runway: 05R
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: ASA283, wind 320 at 7, Runway 14 cleared to land.
SLOT_GROUNDING: callsign=ASA283; runway=14; taxiway=GOLF,DELTA; heading=NA; altitude_ft=6000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=05R; cross_runway=NA","{""callsign"": ""ASA283"", ""pilot_alt"": 9000, ""assign_alt"": 6000, ""dist_nm"": 23.9, ""dist_mi"": 15, ""rwy"": ""14"", ""hs_rwy"": ""05R"", ""wind_dir"": 320, ""wind_spd"": 7, ""gate"": ""D2"", ""route"": ""Golf, Delta""}"
train,12,ground_taxi_to_gate,"[Instruction]: You are ATC Ground Control. Provide taxi to gate instructions. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], taxi to Gate <GATE> [GATE] via <TXWY> [ROUTE]. [Scenario]: <F#> FFT2822, <TXWY> Echo, Charlie, <GATE> A5 [Pilot]: Greensboro Ground, <F#> FFT2822, clear of active, request taxi to Gate <GATE> A5.","[ATC]: FFT2822, taxi to Gate A5 via Echo, Charlie.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Ground, FFT2822, clear of active, request taxi to Gate A5.
Structured context:
- callsign: FFT2822
- runway: 05R
- taxi_route: Echo, Charlie
- gate: A5
- wind_dir_deg: 220
- wind_spd_kt: 15
- distance_mi: 15
- distance_nm: 19.4
- pilot_alt_ft: 8000
- assigned_alt_ft: 3000
- hold_short_runway: 23R
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: FFT2822, taxi to Gate A5 via Echo, Charlie.
SLOT_GROUNDING: callsign=FFT2822; runway=05R; taxiway=ECHO,CHARLIE; heading=NA; altitude_ft=3000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=23R; cross_runway=NA","{""callsign"": ""FFT2822"", ""pilot_alt"": 8000, ""assign_alt"": 3000, ""dist_nm"": 19.4, ""dist_mi"": 15, ""rwy"": ""05R"", ""hs_rwy"": ""23R"", ""wind_dir"": 220, ""wind_spd"": 15, ""gate"": ""A5"", ""route"": ""Echo, Charlie""}"
train,13,tower_cleared_to_land,"[Instruction]: You are ATC Tower Control. Issue a landing clearance with wind. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], wind <WIND> [DIR] at [SPD], Runway <RWY> [RUNWAY] cleared to land. [Scenario]: <F#> JBU6360, <WIND> 300 at 13, <RWY> 23R, <DIST> 15mi [Pilot]: Greensboro Tower, <F#> JBU6360, <DIST> 15 miles out.","[ATC]: JBU6360, wind 300 at 13, Runway 23R cleared to land.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Tower, JBU6360, 15 miles out.
Structured context:
- callsign: JBU6360
- runway: 23R
- taxi_route: Delta, Bravo, Foxtrot
- gate: B2
- wind_dir_deg: 300
- wind_spd_kt: 13
- distance_mi: 15
- distance_nm: 17.6
- pilot_alt_ft: 10000
- assigned_alt_ft: 6000
- hold_short_runway: 23L
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: JBU6360, wind 300 at 13, Runway 23R cleared to land.
SLOT_GROUNDING: callsign=JBU6360; runway=23R; taxiway=DELTA,BRAVO,FOXTROT; heading=NA; altitude_ft=6000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=23L; cross_runway=NA","{""callsign"": ""JBU6360"", ""pilot_alt"": 10000, ""assign_alt"": 6000, ""dist_nm"": 17.6, ""dist_mi"": 15, ""rwy"": ""23R"", ""hs_rwy"": ""23L"", ""wind_dir"": 300, ""wind_spd"": 13, ""gate"": ""B2"", ""route"": ""Delta, Bravo, Foxtrot""}"
train,14,ground_taxi_hold_short,"[Instruction]: You are ATC Ground Control. Issue taxi instructions and include a hold short restriction when required. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], taxi to Runway <RWY> [RUNWAY] via <TXWY> [ROUTE], hold short of Runway <HSRWY> [RUNWAY]. [Scenario]: <F#> AAL5331, <GATE> B2, <RWY> 23R, <TXWY> Alpha, Hotel, Golf, <HSRWY> 14 [Pilot]: Greensboro Ground, <F#> AAL5331, at Gate <GATE> B2, request taxi to Runway <RWY> 23R.","[ATC]: AAL5331, taxi to Runway 23R via Alpha, Hotel, Golf, hold short of Runway 14.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Ground, AAL5331, at Gate B2, request taxi to Runway 23R.
Structured context:
- callsign: AAL5331
- runway: 23R
- taxi_route: Alpha, Hotel, Golf
- gate: B2
- wind_dir_deg: 270
- wind_spd_kt: 4
- distance_mi: 15
- distance_nm: 17.4
- pilot_alt_ft: 6000
- assigned_alt_ft: 4000
- hold_short_runway: 14
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: AAL5331, taxi to Runway 23R via Alpha, Hotel, Golf, hold short of Runway 14.
SLOT_GROUNDING: callsign=AAL5331; runway=14,23R; taxiway=ALPHA,HOTEL,GOLF; heading=NA; altitude_ft=4000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=14; cross_runway=NA","{""callsign"": ""AAL5331"", ""pilot_alt"": 6000, ""assign_alt"": 4000, ""dist_nm"": 17.4, ""dist_mi"": 15, ""rwy"": ""23R"", ""hs_rwy"": ""14"", ""wind_dir"": 270, ""wind_spd"": 4, ""gate"": ""B2"", ""route"": ""Alpha, Hotel, Golf""}"
train,15,approach_descend_expect_ils,"[Instruction]: You are ATC Approach Control. Acknowledge the inbound call and assign a descent clearance. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], radar contact, descend and maintain <NEW_ALT> [ALT], expect ILS Runway <RWY> [RUNWAY]. [Scenario]: <F#> UAL1393, <ALT> 4000ft, <RWY> 05L, <DIST> 3.5NM [Pilot]: Greensboro Approach, <F#> UAL1393, level 10000 feet, inbound for landing.","[ATC]: UAL1393, radar contact, descend and maintain 4000, expect ILS Runway 05L.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Approach, UAL1393, level 10000 feet, inbound for landing.
Structured context:
- callsign: UAL1393
- runway: 05L
- taxi_route: Lima, Delta
- gate: D4
- wind_dir_deg: 330
- wind_spd_kt: 12
- distance_mi: 4
- distance_nm: 3.5
- pilot_alt_ft: 10000
- assigned_alt_ft: 4000
- hold_short_runway: 23L
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: UAL1393, radar contact, descend and maintain 4000, expect ILS Runway 05L.
SLOT_GROUNDING: callsign=UAL1393; runway=05L; taxiway=LIMA,DELTA; heading=NA; altitude_ft=4000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=23L; cross_runway=NA","{""callsign"": ""UAL1393"", ""pilot_alt"": 10000, ""assign_alt"": 4000, ""dist_nm"": 3.5, ""dist_mi"": 4, ""rwy"": ""05L"", ""hs_rwy"": ""23L"", ""wind_dir"": 330, ""wind_spd"": 12, ""gate"": ""D4"", ""route"": ""Lima, Delta""}"
train,16,ground_taxi_to_gate,"[Instruction]: You are ATC Ground Control. Provide taxi to gate instructions. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], taxi to Gate <GATE> [GATE] via <TXWY> [ROUTE]. [Scenario]: <F#> N5966L, <TXWY> Lima, Kilo, <GATE> B2 [Pilot]: Greensboro Ground, <F#> N5966L, clear of active, request taxi to Gate <GATE> B2.","[ATC]: N5966L, taxi to Gate B2 via Lima, Kilo.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Ground, N5966L, clear of active, request taxi to Gate B2.
Structured context:
- callsign: N5966L
- runway: 14
- taxi_route: Lima, Kilo
- gate: B2
- wind_dir_deg: 250
- wind_spd_kt: 7
- distance_mi: 6
- distance_nm: 5.9
- pilot_alt_ft: 8000
- assigned_alt_ft: 6000
- hold_short_runway: 05L
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: N5966L, taxi to Gate B2 via Lima, Kilo.
SLOT_GROUNDING: callsign=N5966L; runway=14; taxiway=LIMA,KILO; heading=NA; altitude_ft=6000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=05L; cross_runway=NA","{""callsign"": ""N5966L"", ""pilot_alt"": 8000, ""assign_alt"": 6000, ""dist_nm"": 5.9, ""dist_mi"": 6, ""rwy"": ""14"", ""hs_rwy"": ""05L"", ""wind_dir"": 250, ""wind_spd"": 7, ""gate"": ""B2"", ""route"": ""Lima, Kilo""}"
train,17,approach_descend_expect_ils,"[Instruction]: You are ATC Approach Control. Acknowledge the inbound call and assign a descent clearance. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], radar contact, descend and maintain <NEW_ALT> [ALT], expect ILS Runway <RWY> [RUNWAY]. [Scenario]: <F#> JBU1432, <ALT> 3000ft, <RWY> 23L, <DIST> 18.9NM [Pilot]: Greensboro Approach, <F#> JBU1432, level 8000 feet, inbound for landing.","[ATC]: JBU1432, radar contact, descend and maintain 3000, expect ILS Runway 23L.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Approach, JBU1432, level 8000 feet, inbound for landing.
Structured context:
- callsign: JBU1432
- runway: 23L
- taxi_route: Foxtrot, Bravo
- gate: B4
- wind_dir_deg: 230
- wind_spd_kt: 16
- distance_mi: 15
- distance_nm: 18.9
- pilot_alt_ft: 8000
- assigned_alt_ft: 3000
- hold_short_runway: 05L
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: JBU1432, radar contact, descend and maintain 3000, expect ILS Runway 23L.
SLOT_GROUNDING: callsign=JBU1432; runway=23L; taxiway=FOXTROT,BRAVO; heading=NA; altitude_ft=3000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=05L; cross_runway=NA","{""callsign"": ""JBU1432"", ""pilot_alt"": 8000, ""assign_alt"": 3000, ""dist_nm"": 18.9, ""dist_mi"": 15, ""rwy"": ""23L"", ""hs_rwy"": ""05L"", ""wind_dir"": 230, ""wind_spd"": 16, ""gate"": ""B4"", ""route"": ""Foxtrot, Bravo""}"
train,18,tower_cleared_to_land,"[Instruction]: You are ATC Tower Control. Issue a landing clearance with wind. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], wind <WIND> [DIR] at [SPD], Runway <RWY> [RUNWAY] cleared to land. [Scenario]: <F#> ASA8303, <WIND> 200 at 10, <RWY> 14, <DIST> 15mi [Pilot]: Greensboro Tower, <F#> ASA8303, <DIST> 15 miles out.","[ATC]: ASA8303, wind 200 at 10, Runway 14 cleared to land.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Tower, ASA8303, 15 miles out.
Structured context:
- callsign: ASA8303
- runway: 14
- taxi_route: Echo, Alpha, Delta
- gate: C3
- wind_dir_deg: 200
- wind_spd_kt: 10
- distance_mi: 15
- distance_nm: 23.1
- pilot_alt_ft: 7000
- assigned_alt_ft: 5000
- hold_short_runway: 32
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: ASA8303, wind 200 at 10, Runway 14 cleared to land.
SLOT_GROUNDING: callsign=ASA8303; runway=14; taxiway=ECHO,ALPHA,DELTA; heading=NA; altitude_ft=5000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=32; cross_runway=NA","{""callsign"": ""ASA8303"", ""pilot_alt"": 7000, ""assign_alt"": 5000, ""dist_nm"": 23.1, ""dist_mi"": 15, ""rwy"": ""14"", ""hs_rwy"": ""32"", ""wind_dir"": 200, ""wind_spd"": 10, ""gate"": ""C3"", ""route"": ""Echo, Alpha, Delta""}"
train,19,tower_cleared_to_land,"[Instruction]: You are ATC Tower Control. Issue a landing clearance with wind. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], wind <WIND> [DIR] at [SPD], Runway <RWY> [RUNWAY] cleared to land. [Scenario]: <F#> SWA1506, <WIND> 200 at 11, <RWY> 23L, <DIST> 10mi [Pilot]: Greensboro Tower, <F#> SWA1506, <DIST> 10 miles out.","[ATC]: SWA1506, wind 200 at 11, Runway 23L cleared to land.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Tower, SWA1506, 10 miles out.
Structured context:
- callsign: SWA1506
- runway: 23L
- taxi_route: Juliet, Golf
- gate: C1
- wind_dir_deg: 200
- wind_spd_kt: 11
- distance_mi: 10
- distance_nm: 10.4
- pilot_alt_ft: 8000
- assigned_alt_ft: 5000
- hold_short_runway: 23R
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: SWA1506, wind 200 at 11, Runway 23L cleared to land.
SLOT_GROUNDING: callsign=SWA1506; runway=23L; taxiway=JULIET,GOLF; heading=NA; altitude_ft=5000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=23R; cross_runway=NA","{""callsign"": ""SWA1506"", ""pilot_alt"": 8000, ""assign_alt"": 5000, ""dist_nm"": 10.4, ""dist_mi"": 10, ""rwy"": ""23L"", ""hs_rwy"": ""23R"", ""wind_dir"": 200, ""wind_spd"": 11, ""gate"": ""C1"", ""route"": ""Juliet, Golf""}"
train,20,approach_descend_expect_ils,"[Instruction]: You are ATC Approach Control. Acknowledge the inbound call and assign a descent clearance. Respond with ONE ATC radio line only. Output template: (ATC): <F#> [CALLSIGN], radar contact, descend and maintain <NEW_ALT> [ALT], expect ILS Runway <RWY> [RUNWAY]. [Scenario]: <F#> UAL1767, <ALT> 6000ft, <RWY> 05R, <DIST> 13.4NM [Pilot]: Greensboro Approach, <F#> UAL1767, level 8000 feet, inbound for landing.","[ATC]: UAL1767, radar contact, descend and maintain 6000, expect ILS Runway 05R.","You are an air traffic controller generating the NEXT ATC transmission for a KGSO simulation. Use concise FAA-style phraseology, preserve all operational slot values exactly (callsign, runway, taxiway, heading, altitude, speed, frequency, squawk, hold short / cross). Do not invent missing values. Respond in two sections: (1) the spoken ATC line, and (2) a compact SLOT_GROUNDING list used to justify key fields.","Generate the next controller transmission from the scenario context below.
Pilot transmission: Greensboro Approach, UAL1767, level 8000 feet, inbound for landing.
Structured context:
- callsign: UAL1767
- runway: 05R
- taxi_route: Lima, Golf, Echo
- gate: C5
- wind_dir_deg: 300
- wind_spd_kt: 7
- distance_mi: 13
- distance_nm: 13.4
- pilot_alt_ft: 8000
- assigned_alt_ft: 6000
- hold_short_runway: 23L
Requirements: keep phraseology realistic and concise; include only the current ATC action; preserve provided slot values exactly; do not fabricate missing values.
Output format:
ATC_RESPONSE: <spoken ATC transmission>
SLOT_GROUNDING: callsign=...; runway=...; taxiway=...; heading=...; altitude_ft=...; speed_kt=...; frequency=...; squawk=...; hold_short=...; cross_runway=...","ATC_RESPONSE: [ATC]: UAL1767, radar contact, descend and maintain 6000, expect ILS Runway 05R.
SLOT_GROUNDING: callsign=UAL1767; runway=05R; taxiway=LIMA,GOLF,ECHO; heading=NA; altitude_ft=6000; speed_kt=NA; frequency=NA; squawk=NA; hold_short=23L; cross_runway=NA","{""callsign"": ""UAL1767"", ""pilot_alt"": 8000, ""assign_alt"": 6000, ""dist_nm"": 13.4, ""dist_mi"": 13, ""rwy"": ""05R"", ""hs_rwy"": ""23L"", ""wind_dir"": 300, ""wind_spd"": 7, ""gate"": ""C5"", ""route"": ""Lima, Golf, Echo""}"
